content,productColor,productSize,referenceName
很好，很好，好喜欢下次再来买。,B款肤色,85B/38B,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
质量很好啊！就是码小了点，穿在身上好舒服的，非常满意的1次购物。,B款粉色,80A/36A,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
衣服好，舒服呀！合身哦！物流很快，下次我还会再买这种内衣，谢谢啦,B款粉色,85C/38C,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
昨天刚下单，今天就收到了，宝贝很好，穿着很和身，好评,A款蓝色,75B/34B,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
东西还行跟想象差不多,B款肤色,85A/38A,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
质量很好，颜色也跟图片上看到的一样是我喜欢的颜色，就是还没试穿，我非常喜欢！,B款粉色,75B/34B,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
质量不错，就是每次评价都失败，整得我都没心情评价了。郁闷死了！！！！,B款肤色,75B/34B,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
内衣很漂亮，穿着舒适透气，一下买两套，值得拥有，谢谢,B款肤色,75B/34B,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
这次定了两套，一件有刺绣，一件没有，两套我都很喜欢，看到实物比图片票漂亮。售后服务也不错，广大京友们可以放心购买。,A款肤色,80B/36B,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
东西收到了，穿上刚刚好，还不错，希望下次再买,A款蓝色,70A/32A,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
质量不错，号码真好，样子我很喜欢，下次来回购,B款黑色,80B/36B,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
东西尚可，就是觉得偏小，不明白为什么不标明罩杯大小的型号,B款肤色,75D/34D,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
看着是不错，摸着感觉也行！不过还没穿呢！穿了在来评价,B款蓝色,85B/38B,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
质量还算不错。很好。,B款蓝色,80A/36A,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
大小合适，买了两套，就是味道大，多洗几次不知会不会去掉,A款黑色,75B/34B,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
很好，下次还会再来,A款黑色,75B/34B,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
实惠，好用，一口气买了好几条,A款蓝色,75B/34B,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
还可以吧，不错挺好看的，，，,B款肤色,85D/38D,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
宝贝收到了，下次还要买红色，以后就这家来买，和实体里的一百多的还好穿,黑色,80B/36B,时尔菲无钢圈聚拢内衣文胸薄款女胸罩调整型 豆沙色 80B/36B
我订购的内衣已经收到了，质量特别好，颜色也很好阿，服务态度也特别好。尺码大小也很合适啊！颜色也特别正，没有色差。,黑色,80B/36B,时尔菲无钢圈聚拢内衣文胸薄款女胸罩调整型 豆沙色 80B/36B
送货速度给力，给老婆买的，就是有点买小了，下回买大一点的。,A款黑色,75B/34B,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
第二次购买，质量很好,A款黑色,85A/38A,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
再次购买了 满意,蓝灰,85A/38A,馨雅丽时尚提花暗纹内衣胸罩 无钢圈聚拢性感文胸H03 大红色 85B/38B
发货非常快物流也非常快非常满意客服推荐的尺码也刚刚好很棒！必须好评！,黑色,80B/36B,时尔菲无钢圈聚拢内衣文胸薄款女胸罩调整型 豆沙色 80B/36B
之前买了一件，穿着很舒服，不走位。这次我一下买了4件，这么便宜能买到这内衣，很划算。现在又涨价了，幸亏我买了好几件。,黑色,80B/36B,时尔菲无钢圈聚拢内衣文胸薄款女胸罩调整型 豆沙色 80B/36B
很好，很漂亮，价格实惠，套装效果很好，穿上很舒服，不错不错啊！好评！,B款肤色,75A/34A,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
内衣做工完美。花纹清秀淡雅。穿着稍紧。大约是新衣的原因。不过了。此内衣穿出来的胸部形象很饱满。挺好！,蓝灰,80B/36B,馨雅丽时尚提花暗纹内衣胸罩 无钢圈聚拢性感文胸H03 大红色 85B/38B
质量很好非常合适下次会再买。,黑色,80B/36B,馨雅丽时尚提花暗纹内衣胸罩 无钢圈聚拢性感文胸H03 大红色 85B/38B
内衣面料摸着舒服，做工也不错，聚拢效果挺好，满意,黑色,80B/36B,时尔菲无钢圈聚拢内衣文胸薄款女胸罩调整型 豆沙色 80B/36B
好穿的，第二次买了，介绍给身边的朋友，可是没货了。,豆沙色,85A/38A,时尔菲无钢圈聚拢内衣文胸薄款女胸罩调整型 豆沙色 80B/36B
质量很好，棒棒哒，非常满意的一次购物，下次再光临了。给100个赞。,A款蓝色,80A/36A,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
一直买这个牌子，东西还不错,A款蓝色,70B/32B,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
内衣收到了，质量很好，穿上大小合适，款式好看穿着舒服，价格实惠，值得购买，物流也快，满意,B款粉色,80A/36A,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
质量很好，可是买小了?,B款黑色,70A/32A,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
蛮柔软的，穿起来舒服，值得再买,蓝灰,75B/34B,馨雅丽时尚提花暗纹内衣胸罩 无钢圈聚拢性感文胸H03 大红色 85B/38B
收到了就试了下，买的时候就挺喜欢上面的花纹的，买来试穿了挺合适，就平常穿多大码买多大码就可以，快递小哥还挺给力！棒棒哒～,蓝灰,80B/36B,馨雅丽时尚提花暗纹内衣胸罩 无钢圈聚拢性感文胸H03 大红色 85B/38B
内衣质量不错，手感好，穿着没有束缚感，效果也比较好，打算再入一件！,黑色,80B/36B,时尔菲无钢圈聚拢内衣文胸薄款女胸罩调整型 豆沙色 80B/36B
还可以，就是盒子烂了,蕾丝款【浅紫】薄,80B/36B,向大大内衣无钢圈性感聚拢调整美背型文胸女蕾丝无痕光面胸罩小胸上托舒适透气花边收副乳套装 拉丝款【浅紫】厚 75B/34B
一直买鑫雅丽的内衣?，质量已无既往的好！以后还会一直买的！,A款蓝色,75B/34B,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
二年前一直以来都在用，宝贝很好,A款蓝色,80A/36A,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
货物收到了，质量很好。价格便宜，物流很快,B款肤色,70A/32A,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
挺喜欢的。很满意的够物。,蓝灰,80B/36B,馨雅丽时尚提花暗纹内衣胸罩 无钢圈聚拢性感文胸H03 大红色 85B/38B
很好下次在买，真不错,蓝灰,80B/36B,馨雅丽时尚提花暗纹内衣胸罩 无钢圈聚拢性感文胸H03 大红色 85B/38B
收到货了，比想象中还要好，手感不错，准备再买一个，客服态度很好，谢谢,黑色,80B/36B,时尔菲无钢圈聚拢内衣文胸薄款女胸罩调整型 豆沙色 80B/36B
很满意，下次还会再买，不错，，物有所值,大红色,85B/38B,时尔菲无钢圈聚拢内衣文胸薄款女胸罩调整型 豆沙色 80B/36B
我已收到太给力超喜欢,升级款【肤色】薄,85C/38C,向大大内衣无钢圈性感聚拢调整美背型文胸女蕾丝无痕光面胸罩小胸上托舒适透气花边收副乳套装 拉丝款【浅紫】厚 75B/34B
一直买鑫雅丽的内衣?，质量已无既往的好！以后还会一直买的！,A款肤色,75B/34B,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
一直买鑫雅丽的内衣?，质量已无既往的好！以后还会一直买的！,B款蓝色,75B/34B,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
衣服质量超好，我很喜欢     快递也很给力,蓝灰,85B/38B,馨雅丽时尚提花暗纹内衣胸罩 无钢圈聚拢性感文胸H03 大红色 85B/38B
超值的宝贝，穿戴起来很舒服。,黑色,75B/34B,馨雅丽时尚提花暗纹内衣胸罩 无钢圈聚拢性感文胸H03 大红色 85B/38B
这款内衣外形还是不错的，但是穿着有点不舒服，边边那个地方比较隔人，可能是我皮肤比较敏感?_?,大红色,32B/70B,奥海儿 聚拢无钢圈文胸秋冬拉绳本命年性感深V少女无痕调整型光面胸罩内衣 肤色套装 36A/80A
和图片的一样感觉好看，穿上大小合适穿上也特别舒服，小内裤也特别好看。,B款肤色,80D/36D,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
质量可以，穿着效果好，价格实惠,黑色,85C/38C,馨雅丽时尚提花暗纹内衣胸罩 无钢圈聚拢性感文胸H03 大红色 85B/38B
收到迫不及待的试了试 ，质量很好！,蕾丝款【浅紫】薄,75B/34B,向大大内衣无钢圈性感聚拢调整美背型文胸女蕾丝无痕光面胸罩小胸上托舒适透气花边收副乳套装 拉丝款【浅紫】厚 75B/34B
此用户未填写评价内容,蕾丝款【肤色】薄,40C/90C,向大大内衣无钢圈性感聚拢调整美背型文胸女蕾丝无痕光面胸罩小胸上托舒适透气花边收副乳套装 拉丝款【浅紫】厚 75B/34B
非常喜欢，质量很不错。面料手感很好，上身舒服！愿越来越好。,B款蓝色,85D/38D,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
衣服质量好图案也好看穿着很舒服卖家服务态度好物流也快配送员态度好买的放心给五星下次再来,B款肤色,85C/38C,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
这个价位，可以了不错好,B款肤色,80C/36C,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
超值的宝贝，穿戴起来很舒服。,蓝灰,75B/34B,馨雅丽时尚提花暗纹内衣胸罩 无钢圈聚拢性感文胸H03 大红色 85B/38B
质量很好，一次买了两个。,升级款【粉色】薄,80B/36B,向大大内衣无钢圈性感聚拢调整美背型文胸女蕾丝无痕光面胸罩小胸上托舒适透气花边收副乳套装 拉丝款【浅紫】厚 75B/34B
看着挺好的，老婆也挺喜欢的，相信京东。,B款肤色,75B/34B,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
内衣今天收到了，感觉质量还挺好的，摸上去挺顺的，外观挺美的。,B款黑色,85D/38D,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
宝贝很正点，一直在用。就是货到有点慢,大红色,80B/36B,馨雅丽时尚提花暗纹内衣胸罩 无钢圈聚拢性感文胸H03 大红色 85B/38B
此用户未填写评价内容,蕾丝款【粉色】薄,40C/90C,向大大内衣无钢圈性感聚拢调整美背型文胸女蕾丝无痕光面胸罩小胸上托舒适透气花边收副乳套装 拉丝款【浅紫】厚 75B/34B
老婆说还可以吧，比较满意，喜欢,B款粉色,80B/36B,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
内衣质量非常好，穿着舒适透气，而且穿着不会看到胸大，非常满意的一次选择,黑色,80B/36B,时尔菲无钢圈聚拢内衣文胸薄款女胸罩调整型 豆沙色 80B/36B
宝贝收到了，非常满意的一次网购，包装安全，不会出现物流挤压变形情况，尺寸大小很标准，质量很好。好评支持店家！。,黑色,80B/36B,时尔菲无钢圈聚拢内衣文胸薄款女胸罩调整型 豆沙色 80B/36B
双十一期间我还以为需要很长时间到货呢！没想到今天就到了，宝贝试穿了一下，尺码很合身，颜色很正，无钢圈一点都不往上跑，穿了之后胸也挺了，就是希望洗了不退色。,肤色,75A/34A,馨雅丽时尚提花暗纹内衣胸罩 无钢圈聚拢性感文胸H03 大红色 85B/38B
质量不错，很值得,蕾丝款【粉色】薄,85C/38C,向大大内衣无钢圈性感聚拢调整美背型文胸女蕾丝无痕光面胸罩小胸上托舒适透气花边收副乳套装 拉丝款【浅紫】厚 75B/34B
很漂亮的款式，穿起来也很舒服。。。,B款粉色,80B/36B,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
真的可以用物美价廉来形容，值得拥有！,黑色,70B/32B,馨雅丽时尚提花暗纹内衣胸罩 无钢圈聚拢性感文胸H03 大红色 85B/38B
与描述相符，不错,蕾丝款【深紫】厚,75B/34B,向大大内衣无钢圈性感聚拢调整美背型文胸女蕾丝无痕光面胸罩小胸上托舒适透气花边收副乳套装 拉丝款【浅紫】厚 75B/34B
实惠，感觉也不错，还没穿,蕾丝款【肤色】薄,80C/36C,向大大内衣无钢圈性感聚拢调整美背型文胸女蕾丝无痕光面胸罩小胸上托舒适透气花边收副乳套装 拉丝款【浅紫】厚 75B/34B
，很漂亮的款式，穿起来也很舒服。。。,B款肤色,80B/36B,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
还不错，刚开始买小了，换货服务很好，我刚才又订了一套,B款粉色,80B/36B,馨雅丽 聚拢内衣 深V性感调整型小胸罩收副乳防外扩文胸套装 B款蓝色 80B/36B
买了两件，有裹胸的效果，，还不错,豆沙色,75B/34B,时尔菲无钢圈聚拢内衣文胸薄款女胸罩调整型 豆沙色 80B/36B
在网上买内衣我担心质量，尺码不对。可这次我买得开心，穿得舒心。客服真的很有耐心，快递也够快。以后内衣就认准这家了。,黑色,80B/36B,时尔菲无钢圈聚拢内衣文胸薄款女胸罩调整型 豆沙色 80B/36B
宝贝收到了吗？快递很快，非常不错,蓝灰,80B/36B,馨雅丽时尚提花暗纹内衣胸罩 无钢圈聚拢性感文胸H03 大红色 85B/38B
内裤还满意胸罩又大又厚,升级款【黑色】薄,85C/38C,向大大内衣无钢圈性感聚拢调整美背型文胸女蕾丝无痕光面胸罩小胸上托舒适透气花边收副乳套装 拉丝款【浅紫】厚 75B/34B
此用户未填写评价内容,蕾丝款【深紫】厚,75B/34B,向大大内衣无钢圈性感聚拢调整美背型文胸女蕾丝无痕光面胸罩小胸上托舒适透气花边收副乳套装 拉丝款【浅紫】厚 75B/34B
